ts	hostid	type	mod	value	tag
1786063800000	host009	disk	sde_avgrq	277.10	disk_other_metric
1786064100000	host002	disk	sdd_util	40.30	disk_util_percent
1786064400000	host006	disk	sdc_util	13.54	disk_util_percent
1786064700000	host011	disk	sdd_avgrq	654.19	disk_other_metric
1786065000000	host010	disk	sdd_util	83.03	disk_util_percent
1786065300000	host019	disk	sdb_read	361428	disk_rw_sectors
1786065600000	host013	disk	sdb_rqm	468.34	disk_rqm_per_sec
1786065900000	host009	disk	sda_avgrq	340.88	disk_other_metric
1786066200000	host017	disk	sdd_write	482817	disk_rw_sectors
1786066500000	host020	disk	sdd_svctm	16.54	disk_latency_ms
1786066800000	host019	disk	sdd_rqm	231.03	disk_rqm_per_sec
1786067100000	host020	disk	sdc_util	36.39	disk_util_percent
1786067400000	host011	disk	sdd_util	50.74	disk_util_percent
1786067700000	host008	disk	sdb_svctm	16.56	disk_latency_ms
1786068000000	host018	disk	sde_rqm	189.21	disk_rqm_per_sec
1786068300000	host017	disk	sde_avgrq	996.00	disk_other_metric
1786068600000	host007	disk	sde_avgrq	677.19	disk_other_metric
1786068900000	host016	disk	sdd_write	29773	disk_rw_sectors
1786069200000	host015	disk	sdb_read	422770	disk_rw_sectors
1786069500000	host015	disk	sde_util	95.73	disk_util_percent
1786069800000	host004	disk	sdc_write	165833	disk_rw_sectors
1786070100000	host001	disk	sda_rqm	245.96	disk_rqm_per_sec
1786070400000	host018	disk	sdd_write	203373	disk_rw_sectors
1786070700000	host019	disk	sda_write	77915	disk_rw_sectors
1786071000000	host007	disk	sdc_write	375126	disk_rw_sectors
1786071300000	host017	disk	sda_await	14.20	disk_latency_ms
1786071600000	host008	disk	sdc_write	214329	disk_rw_sectors
1786071900000	host019	disk	sdb_await	6.58	disk_latency_ms
1786072200000	host018	disk	sdb_await	34.14	disk_latency_ms
1786072500000	host002	disk	sdb_write	117549	disk_rw_sectors
1786072800000	host003	disk	sdd_read	487428	disk_rw_sectors
1786073100000	host013	disk	sda_await	9.86	disk_latency_ms
1786073400000	host015	disk	sda_avgrq	313.56	disk_other_metric
1786073700000	host011	disk	sdc_read	149287	disk_rw_sectors
1786074000000	host020	disk	sdd_util	15.59	disk_util_percent
1786074300000	host020	disk	sdd_rqm	94.19	disk_rqm_per_sec
1786074600000	host005	disk	sda_avgrq	267.84	disk_other_metric
1786074900000	host016	disk	sde_rqm	146.01	disk_rqm_per_sec
1786075200000	host020	disk	sdb_await	44.32	disk_latency_ms
1786075500000	host019	disk	sda_avgrq	710.36	disk_other_metric
1786075800000	host011	disk	sdd_await	17.30	disk_latency_ms
1786076100000	host015	disk	sdc_rqm	456.62	disk_rqm_per_sec
1786076400000	host005	disk	sdc_rqm	20.48	disk_rqm_per_sec
1786076700000	host004	disk	sda_svctm	12.65	disk_latency_ms
1786077000000	host007	disk	sdb_util	97.44	disk_util_percent
1786077300000	host009	disk	sdd_await	28.22	disk_latency_ms
1786077600000	host016	disk	sda_util	11.12	disk_util_percent
1786077900000	host006	disk	sdb_read	288889	disk_rw_sectors
1786078200000	host019	disk	sda_avgrq	927.17	disk_other_metric
1786078500000	host020	disk	sda_read	332853	disk_rw_sectors
1786078800000	host005	disk	sda_svctm	33.88	disk_latency_ms
1786079100000	host001	disk	sdb_util	32.49	disk_util_percent
1786079400000	host015	disk	sda_util	10.34	disk_util_percent
1786079700000	host005	disk	sda_write	455765	disk_rw_sectors
1786080000000	host005	disk	sde_svctm	32.49	disk_latency_ms
1786080300000	host001	disk	sdd_await	19.37	disk_latency_ms
1786080600000	host010	disk	sdb_util	55.75	disk_util_percent
1786080900000	host012	disk	sda_avgrq	671.20	disk_other_metric
1786081200000	host009	disk	sdd_await	18.55	disk_latency_ms
1786081500000	host011	disk	sdb_await	2.65	disk_latency_ms
1786081800000	host014	disk	sdd_write	369986	disk_rw_sectors
1786082100000	host011	disk	sdc_util	0.66	disk_util_percent
1786082400000	host016	disk	sdb_svctm	38.43	disk_latency_ms
1786082700000	host020	disk	sde_avgrq	922.93	disk_other_metric
1786083000000	host007	disk	sde_write	338777	disk_rw_sectors
1786083300000	host005	disk	sdb_svctm	20.56	disk_latency_ms
1786083600000	host007	disk	sdd_rqm	131.43	disk_rqm_per_sec
1786083900000	host014	disk	sdc_rqm	14.62	disk_rqm_per_sec
1786084200000	host006	disk	sda_avgrq	400.31	disk_other_metric
1786084500000	host013	disk	sde_read	497046	disk_rw_sectors
1786084800000	host014	disk	sdb_rqm	91.87	disk_rqm_per_sec
1786085100000	host006	disk	sde_read	32541	disk_rw_sectors
1786085400000	host019	disk	sdd_util	37.45	disk_util_percent
1786085700000	host011	disk	sdb_rqm	200.21	disk_rqm_per_sec
1786086000000	host015	disk	sdc_rqm	215.83	disk_rqm_per_sec
1786086300000	host015	disk	sdb_rqm	458.84	disk_rqm_per_sec
1786086600000	host003	disk	sdb_await	33.94	disk_latency_ms
1786086900000	host006	disk	sdc_rqm	27.91	disk_rqm_per_sec
1786087200000	host019	disk	sdd_write	132566	disk_rw_sectors
1786087500000	host010	disk	sdc_rqm	228.55	disk_rqm_per_sec
1786087800000	host020	disk	sda_svctm	44.71	disk_latency_ms
1786088100000	host004	disk	sde_await	9.20	disk_latency_ms
1786088400000	host003	disk	sdc_write	359591	disk_rw_sectors
1786088700000	host008	disk	sde_write	308368	disk_rw_sectors
1786089000000	host003	disk	sda_write	303033	disk_rw_sectors
1786089300000	host013	disk	sde_read	58969	disk_rw_sectors
1786089600000	host001	disk	sdb_await	11.29	disk_latency_ms
1786089900000	host016	disk	sda_read	83684	disk_rw_sectors
1786090200000	host006	disk	sdb_util	4.21	disk_util_percent
1786090500000	host002	disk	sdd_read	463712	disk_rw_sectors
1786090800000	host005	disk	sdc_svctm	11.74	disk_latency_ms
1786091100000	host015	disk	sdd_util	74.86	disk_util_percent
1786091400000	host006	disk	sde_util	77.94	disk_util_percent
1786091700000	host011	disk	sdd_avgrq	620.44	disk_other_metric
1786092000000	host011	disk	sdb_svctm	36.79	disk_latency_ms
1786092300000	host018	disk	sdd_util	78.93	disk_util_percent
1786092600000	host018	disk	sde_read	32578	disk_rw_sectors
1786092900000	host013	disk	sdc_write	79023	disk_rw_sectors
1786093200000	host006	disk	sdd_svctm	41.55	disk_latency_ms
1786093500000	host001	disk	sda_read	87771	disk_rw_sectors
1786093800000	host014	disk	sdd_rqm	450.77	disk_rqm_per_sec
1786094100000	host009	disk	sdb_util	70.37	disk_util_percent
1786094400000	host012	disk	sdc_svctm	29.02	disk_latency_ms
1786094700000	host005	disk	sdc_avgrq	491.07	disk_other_metric
1786095000000	host001	disk	sdb_util	81.85	disk_util_percent
1786095300000	host001	disk	sdc_util	88.61	disk_util_percent
1786095600000	host009	disk	sdd_util	15.56	disk_util_percent
1786095900000	host009	disk	sdb_await	8.93	disk_latency_ms
1786096200000	host015	disk	sdd_write	237527	disk_rw_sectors
1786096500000	host018	disk	sde_util	69.49	disk_util_percent
1786096800000	host016	disk	sdb_svctm	27.42	disk_latency_ms
1786097100000	host018	disk	sdb_avgrq	14.09	disk_other_metric
1786097400000	host001	disk	sdc_avgrq	416.57	disk_other_metric
1786097700000	host016	disk	sde_util	45.81	disk_util_percent
1786098000000	host002	disk	sdc_util	8.64	disk_util_percent
1786098300000	host020	disk	sdc_svctm	25.06	disk_latency_ms
1786098600000	host015	disk	sde_read	286133	disk_rw_sectors
1786098900000	host010	disk	sde_read	209130	disk_rw_sectors
1786099200000	host017	disk	sdd_rqm	397.78	disk_rqm_per_sec
1786099500000	host005	disk	sdc_svctm	39.85	disk_latency_ms
1786099800000	host005	disk	sda_util	68.70	disk_util_percent
1786100100000	host003	disk	sde_await	12.93	disk_latency_ms
1786100400000	host015	disk	sdb_rqm	0.65	disk_rqm_per_sec
1786100700000	host007	disk	sdb_svctm	3.82	disk_latency_ms
1786101000000	host017	disk	sdc_util	3.33	disk_util_percent
1786101300000	host013	disk	sda_util	54.27	disk_util_percent
1786101600000	host001	disk	sdc_write	38939	disk_rw_sectors
1786101900000	host013	disk	sde_await	15.35	disk_latency_ms
1786102200000	host016	disk	sdd_await	31.84	disk_latency_ms
1786102500000	host005	disk	sde_util	58.26	disk_util_percent
1786102800000	host007	disk	sdc_read	461434	disk_rw_sectors
1786103100000	host006	disk	sdb_avgrq	133.54	disk_other_metric
1786103400000	host012	disk	sda_avgrq	982.98	disk_other_metric
1786103700000	host009	disk	sda_read	439591	disk_rw_sectors
1786104000000	host013	disk	sdb_rqm	42.37	disk_rqm_per_sec
1786104300000	host020	disk	sda_read	323383	disk_rw_sectors
1786104600000	host018	disk	sdb_avgrq	556.16	disk_other_metric
1786104900000	host017	disk	sdd_util	0.28	disk_util_percent
1786105200000	host004	disk	sda_svctm	0.16	disk_latency_ms
1786105500000	host017	disk	sda_util	48.59	disk_util_percent
1786105800000	host004	disk	sdd_await	8.61	disk_latency_ms
1786106100000	host016	disk	sde_util	64.89	disk_util_percent
1786106400000	host002	disk	sda_svctm	41.37	disk_latency_ms
1786106700000	host002	disk	sdd_avgrq	226.09	disk_other_metric
1786107000000	host014	disk	sdd_await	36.63	disk_latency_ms
1786107300000	host020	disk	sde_await	22.71	disk_latency_ms
1786107600000	host005	disk	sdd_avgrq	412.28	disk_other_metric
1786107900000	host002	disk	sda_await	48.72	disk_latency_ms
1786108200000	host003	disk	sdc_rqm	463.19	disk_rqm_per_sec
1786108500000	host019	disk	sda_rqm	25.62	disk_rqm_per_sec
1786108800000	host016	disk	sdd_rqm	407.62	disk_rqm_per_sec
1786109100000	host016	disk	sdd_await	1.50	disk_latency_ms
1786109400000	host006	disk	sda_rqm	186.11	disk_rqm_per_sec
1786109700000	host005	disk	sdc_await	33.29	disk_latency_ms
1786110000000	host019	disk	sda_svctm	8.26	disk_latency_ms
1786110300000	host008	disk	sdb_write	17182	disk_rw_sectors
1786110600000	host003	disk	sda_rqm	494.88	disk_rqm_per_sec
1786110900000	host006	disk	sda_svctm	18.29	disk_latency_ms
1786111200000	host020	disk	sda_svctm	13.52	disk_latency_ms
1786111500000	host015	disk	sdb_await	32.04	disk_latency_ms
1786111800000	host020	disk	sdc_util	32.13	disk_util_percent
1786112100000	host015	disk	sde_avgrq	254.40	disk_other_metric
1786112400000	host006	disk	sdc_await	7.65	disk_latency_ms
1786112700000	host020	disk	sdb_avgrq	668.95	disk_other_metric
1786113000000	host006	disk	sdd_rqm	140.64	disk_rqm_per_sec
1786113300000	host013	disk	sdd_avgrq	113.01	disk_other_metric
1786113600000	host007	disk	sdd_util	29.17	disk_util_percent
1786113900000	host012	disk	sda_read	472098	disk_rw_sectors
1786114200000	host007	disk	sda_avgrq	458.59	disk_other_metric
1786114500000	host020	disk	sde_write	455290	disk_rw_sectors
1786114800000	host015	disk	sdc_util	79.62	disk_util_percent
1786115100000	host013	disk	sdd_util	37.93	disk_util_percent
1786115400000	host004	disk	sde_await	38.38	disk_latency_ms
1786115700000	host001	disk	sdd_svctm	16.08	disk_latency_ms
1786116000000	host016	disk	sda_read	423800	disk_rw_sectors
1786116300000	host015	disk	sde_avgrq	598.71	disk_other_metric
1786116600000	host002	disk	sdd_await	26.10	disk_latency_ms
1786116900000	host020	disk	sda_util	51.62	disk_util_percent
1786117200000	host003	disk	sdc_avgrq	272.87	disk_other_metric
1786117500000	host020	disk	sdc_rqm	257.75	disk_rqm_per_sec
1786117800000	host007	disk	sdb_await	25.22	disk_latency_ms
1786118100000	host006	disk	sdd_avgrq	734.47	disk_other_metric
1786118400000	host012	disk	sdd_util	25.55	disk_util_percent
1786118700000	host011	disk	sdb_rqm	282.47	disk_rqm_per_sec
1786119000000	host019	disk	sdc_util	20.91	disk_util_percent
1786119300000	host009	disk	sdd_await	38.27	disk_latency_ms
1786119600000	host011	disk	sde_read	231406	disk_rw_sectors
1786119900000	host019	disk	sdb_read	50945	disk_rw_sectors
1786120200000	host004	disk	sda_read	362531	disk_rw_sectors
1786120500000	host002	disk	sdd_svctm	18.66	disk_latency_ms
1786120800000	host003	disk	sde_svctm	12.59	disk_latency_ms
1786121100000	host014	disk	sdc_svctm	30.52	disk_latency_ms
1786121400000	host011	disk	sde_write	429133	disk_rw_sectors
1786121700000	host006	disk	sde_rqm	121.38	disk_rqm_per_sec
1786122000000	host019	disk	sdb_util	11.78	disk_util_percent
1786122300000	host007	disk	sdd_rqm	409.37	disk_rqm_per_sec
1786122600000	host015	disk	sdc_write	341224	disk_rw_sectors
1786122900000	host009	disk	sde_svctm	0.51	disk_latency_ms
1786123200000	host002	disk	sde_read	77488	disk_rw_sectors
1786123500000	host014	disk	sdb_avgrq	154.86	disk_other_metric
1786123800000	host020	disk	sdb_svctm	33.17	disk_latency_ms
1786124100000	host005	disk	sda_rqm	167.47	disk_rqm_per_sec
1786124400000	host011	disk	sdd_avgrq	546.65	disk_other_metric
1786124700000	host006	disk	sdd_svctm	43.50	disk_latency_ms
1786125000000	host016	disk	sdb_read	376575	disk_rw_sectors
1786125300000	host020	disk	sde_read	33679	disk_rw_sectors
1786125600000	host010	disk	sda_svctm	48.59	disk_latency_ms
1786125900000	host009	disk	sde_svctm	14.07	disk_latency_ms
1786126200000	host010	disk	sde_await	0.35	disk_latency_ms
1786126500000	host006	disk	sda_avgrq	935.48	disk_other_metric
1786126800000	host004	disk	sda_svctm	36.08	disk_latency_ms
1786127100000	host009	disk	sda_svctm	49.33	disk_latency_ms
1786127400000	host006	disk	sda_read	137494	disk_rw_sectors
1786127700000	host014	disk	sda_read	240129	disk_rw_sectors
1786128000000	host006	disk	sdb_svctm	16.86	disk_latency_ms
1786128300000	host002	disk	sdc_avgrq	344.14	disk_other_metric
1786128600000	host005	disk	sdb_write	222205	disk_rw_sectors
1786128900000	host015	disk	sdc_util	61.97	disk_util_percent
1786129200000	host017	disk	sdd_svctm	32.49	disk_latency_ms
1786129500000	host015	disk	sde_svctm	26.28	disk_latency_ms
1786129800000	host016	disk	sdb_await	14.73	disk_latency_ms
1786130100000	host011	disk	sdc_svctm	12.97	disk_latency_ms
1786130400000	host015	disk	sdd_avgrq	966.48	disk_other_metric
1786130700000	host008	disk	sdc_avgrq	4.27	disk_other_metric
1786131000000	host020	disk	sdd_read	378558	disk_rw_sectors
1786131300000	host019	disk	sdd_write	218076	disk_rw_sectors
1786131600000	host001	disk	sdb_await	48.13	disk_latency_ms
1786131900000	host014	disk	sdb_write	364579	disk_rw_sectors
1786132200000	host015	disk	sdb_await	33.21	disk_latency_ms
1786132500000	host003	disk	sdd_write	131684	disk_rw_sectors
1786132800000	host013	disk	sda_avgrq	515.93	disk_other_metric
1786133100000	host001	disk	sdc_read	80316	disk_rw_sectors
1786133400000	host009	disk	sdd_svctm	14.39	disk_latency_ms
1786133700000	host010	disk	sda_svctm	30.24	disk_latency_ms
1786134000000	host014	disk	sdc_await	20.42	disk_latency_ms
1786134300000	host003	disk	sdd_await	20.54	disk_latency_ms
1786134600000	host013	disk	sdd_read	369754	disk_rw_sectors
1786134900000	host005	disk	sda_avgrq	867.81	disk_other_metric
1786135200000	host002	disk	sde_util	2.82	disk_util_percent
1786135500000	host014	disk	sdb_await	30.70	disk_latency_ms
1786135800000	host017	disk	sdb_rqm	433.19	disk_rqm_per_sec
1786136100000	host008	disk	sdb_read	198583	disk_rw_sectors
1786136400000	host002	disk	sdd_read	370437	disk_rw_sectors
1786136700000	host005	disk	sdd_util	63.57	disk_util_percent
1786137000000	host010	disk	sda_avgrq	248.08	disk_other_metric
1786137300000	host007	disk	sdd_util	96.02	disk_util_percent
1786137600000	host006	disk	sdb_svctm	3.46	disk_latency_ms
1786137900000	host014	disk	sda_write	149038	disk_rw_sectors
1786138200000	host010	disk	sde_util	87.22	disk_util_percent
1786138500000	host012	disk	sdb_util	18.81	disk_util_percent
1786138800000	host003	disk	sdb_read	68188	disk_rw_sectors
1786139100000	host003	disk	sdd_write	285006	disk_rw_sectors
1786139400000	host001	disk	sdb_svctm	27.27	disk_latency_ms
1786139700000	host006	disk	sdb_svctm	27.03	disk_latency_ms
1786140000000	host002	disk	sda_util	41.62	disk_util_percent
1786140300000	host011	disk	sde_avgrq	346.72	disk_other_metric
1786140600000	host017	disk	sdb_await	25.73	disk_latency_ms
1786140900000	host013	disk	sde_write	185408	disk_rw_sectors
1786141200000	host014	disk	sda_await	35.46	disk_latency_ms
1786141500000	host010	disk	sda_read	274142	disk_rw_sectors
1786141800000	host001	disk	sda_write	329503	disk_rw_sectors
1786142100000	host018	disk	sdd_svctm	8.88	disk_latency_ms
1786142400000	host005	disk	sde_rqm	469.07	disk_rqm_per_sec
1786142700000	host017	disk	sde_svctm	19.12	disk_latency_ms
1786143000000	host019	disk	sdc_rqm	455.67	disk_rqm_per_sec
1786143300000	host011	disk	sdc_avgrq	390.11	disk_other_metric
1786143600000	host020	disk	sdd_svctm	38.08	disk_latency_ms
1786143900000	host006	disk	sde_svctm	25.12	disk_latency_ms
1786144200000	host006	disk	sde_svctm	49.51	disk_latency_ms
1786144500000	host015	disk	sdc_rqm	164.17	disk_rqm_per_sec
1786144800000	host002	disk	sda_avgrq	79.24	disk_other_metric
1786145100000	host008	disk	sda_write	427028	disk_rw_sectors
1786145400000	host020	disk	sde_svctm	27.82	disk_latency_ms
1786145700000	host015	disk	sda_read	415587	disk_rw_sectors
1786146000000	host006	disk	sdd_write	391009	disk_rw_sectors
1786146300000	host006	disk	sdb_rqm	103.99	disk_rqm_per_sec
1786146600000	host014	disk	sde_await	26.20	disk_latency_ms
1786146900000	host010	disk	sdd_read	412954	disk_rw_sectors
1786147200000	host015	disk	sda_svctm	27.30	disk_latency_ms
1786147500000	host005	disk	sdc_util	94.47	disk_util_percent
1786147800000	host011	disk	sdb_write	247043	disk_rw_sectors
1786148100000	host005	disk	sdd_svctm	23.19	disk_latency_ms
1786148400000	host013	disk	sdb_rqm	361.19	disk_rqm_per_sec
1786148700000	host005	disk	sda_rqm	252.91	disk_rqm_per_sec
1786149000000	host016	disk	sdd_util	56.10	disk_util_percent
1786149300000	host009	disk	sdd_util	96.99	disk_util_percent
1786149600000	host001	disk	sdb_util	18.20	disk_util_percent
1786149900000	host018	disk	sde_write	431949	disk_rw_sectors
1786150200000	host008	disk	sdc_avgrq	637.73	disk_other_metric
1786150500000	host012	disk	sdd_await	24.07	disk_latency_ms
1786150800000	host011	disk	sdc_util	17.35	disk_util_percent
1786151100000	host005	disk	sdd_util	49.97	disk_util_percent
1786151400000	host002	disk	sdd_rqm	127.34	disk_rqm_per_sec
1786151700000	host007	disk	sdb_await	26.58	disk_latency_ms
1786152000000	host019	disk	sda_svctm	10.99	disk_latency_ms
1786152300000	host005	disk	sde_util	22.06	disk_util_percent
1786152600000	host005	disk	sda_write	288752	disk_rw_sectors
1786152900000	host012	disk	sdd_util	92.28	disk_util_percent
1786153200000	host001	disk	sde_avgrq	709.19	disk_other_metric
1786153500000	host009	disk	sdc_rqm	381.65	disk_rqm_per_sec
1786153800000	host005	disk	sdb_await	17.17	disk_latency_ms
1786154100000	host010	disk	sdb_util	52.12	disk_util_percent
1786154400000	host008	disk	sdd_util	89.24	disk_util_percent
1786154700000	host015	disk	sdc_rqm	146.59	disk_rqm_per_sec
1786155000000	host004	disk	sdb_util	47.67	disk_util_percent
1786155300000	host018	disk	sde_svctm	42.71	disk_latency_ms
1786155600000	host003	disk	sdd_await	39.46	disk_latency_ms
1786155900000	host014	disk	sdd_avgrq	399.73	disk_other_metric
1786156200000	host015	disk	sde_write	276637	disk_rw_sectors
1786156500000	host013	disk	sdb_await	19.07	disk_latency_ms
1786156800000	host001	disk	sde_avgrq	963.91	disk_other_metric
1786157100000	host009	disk	sdc_svctm	33.59	disk_latency_ms
1786157400000	host009	disk	sdc_util	49.95	disk_util_percent
1786157700000	host008	disk	sdd_write	98258	disk_rw_sectors
1786158000000	host006	disk	sde_rqm	482.42	disk_rqm_per_sec
1786158300000	host006	disk	sdd_avgrq	544.36	disk_other_metric
1786158600000	host011	disk	sdc_await	26.78	disk_latency_ms
1786158900000	host015	disk	sdb_rqm	5.28	disk_rqm_per_sec
1786159200000	host014	disk	sda_write	125384	disk_rw_sectors
1786159500000	host020	disk	sdb_avgrq	940.02	disk_other_metric
1786159800000	host019	disk	sdc_avgrq	958.89	disk_other_metric
1786160100000	host014	disk	sdc_avgrq	31.77	disk_other_metric
1786160400000	host014	disk	sdb_rqm	318.09	disk_rqm_per_sec
1786160700000	host020	disk	sda_await	10.40	disk_latency_ms
1786161000000	host003	disk	sdd_read	494956	disk_rw_sectors
1786161300000	host002	disk	sde_write	450601	disk_rw_sectors
1786161600000	host008	disk	sdc_svctm	1.54	disk_latency_ms
1786161900000	host004	disk	sda_avgrq	721.34	disk_other_metric
1786162200000	host017	disk	sdb_svctm	4.65	disk_latency_ms
1786162500000	host013	disk	sde_read	285370	disk_rw_sectors
1786162800000	host008	disk	sda_avgrq	355.85	disk_other_metric
1786163100000	host018	disk	sdd_rqm	160.23	disk_rqm_per_sec
1786163400000	host018	disk	sde_rqm	19.10	disk_rqm_per_sec
1786163700000	host001	disk	sdc_read	191876	disk_rw_sectors
1786164000000	host007	disk	sdd_write	239617	disk_rw_sectors
1786164300000	host009	disk	sdc_write	170958	disk_rw_sectors
1786164600000	host013	disk	sde_util	2.12	disk_util_percent
1786164900000	host015	disk	sdb_svctm	8.37	disk_latency_ms
1786165200000	host015	disk	sde_rqm	498.99	disk_rqm_per_sec
1786165500000	host013	disk	sdd_await	30.45	disk_latency_ms
1786165800000	host020	disk	sdd_await	23.19	disk_latency_ms
1786166100000	host019	disk	sdd_avgrq	353.45	disk_other_metric
1786166400000	host016	disk	sdb_await	28.46	disk_latency_ms
1786166700000	host020	disk	sdd_await	48.82	disk_latency_ms
1786167000000	host001	disk	sdb_await	16.28	disk_latency_ms
1786167300000	host008	disk	sde_await	6.79	disk_latency_ms
1786167600000	host003	disk	sdd_util	11.47	disk_util_percent
1786167900000	host017	disk	sdd_await	43.78	disk_latency_ms
1786168200000	host010	disk	sde_rqm	279.58	disk_rqm_per_sec
1786168500000	host020	disk	sdc_await	47.11	disk_latency_ms
1786168800000	host011	disk	sdd_read	387484	disk_rw_sectors
1786169100000	host012	disk	sde_read	424151	disk_rw_sectors
1786169400000	host002	disk	sde_util	89.42	disk_util_percent
1786169700000	host017	disk	sdc_svctm	8.28	disk_latency_ms
1786170000000	host003	disk	sda_util	65.01	disk_util_percent
1786170300000	host004	disk	sde_rqm	305.13	disk_rqm_per_sec
1786170600000	host006	disk	sda_read	156955	disk_rw_sectors
1786170900000	host012	disk	sdb_svctm	14.84	disk_latency_ms
1786171200000	host010	disk	sda_await	7.53	disk_latency_ms
1786171500000	host007	disk	sdc_rqm	394.75	disk_rqm_per_sec
1786171800000	host005	disk	sda_svctm	31.57	disk_latency_ms
1786172100000	host020	disk	sdb_avgrq	463.23	disk_other_metric
1786172400000	host001	disk	sdc_svctm	36.56	disk_latency_ms
1786172700000	host018	disk	sde_read	157383	disk_rw_sectors
1786173000000	host002	disk	sdc_write	431244	disk_rw_sectors
1786173300000	host012	disk	sda_avgrq	172.30	disk_other_metric
1786173600000	host003	disk	sda_write	386833	disk_rw_sectors
1786173900000	host010	disk	sdd_avgrq	9.61	disk_other_metric
1786174200000	host006	disk	sdc_write	405224	disk_rw_sectors
1786174500000	host014	disk	sde_write	151813	disk_rw_sectors
1786174800000	host001	disk	sdb_avgrq	90.25	disk_other_metric
1786175100000	host003	disk	sdc_rqm	180.85	disk_rqm_per_sec
1786175400000	host006	disk	sdc_await	23.96	disk_latency_ms
1786175700000	host011	disk	sdd_rqm	353.70	disk_rqm_per_sec
1786176000000	host010	disk	sda_svctm	30.43	disk_latency_ms
1786176300000	host009	disk	sda_read	71458	disk_rw_sectors
1786176600000	host008	disk	sde_read	170350	disk_rw_sectors
1786176900000	host010	disk	sdb_util	0.82	disk_util_percent
1786177200000	host018	disk	sda_read	409850	disk_rw_sectors
1786177500000	host004	disk	sdd_write	419386	disk_rw_sectors
1786177800000	host010	disk	sde_write	137356	disk_rw_sectors
1786178100000	host017	disk	sdd_await	23.70	disk_latency_ms
1786178400000	host007	disk	sdd_write	315006	disk_rw_sectors
1786178700000	host020	disk	sdc_util	69.19	disk_util_percent
1786179000000	host015	disk	sdc_util	54.69	disk_util_percent
1786179300000	host003	disk	sdb_write	258772	disk_rw_sectors
1786179600000	host008	disk	sdd_avgrq	819.39	disk_other_metric
1786179900000	host004	disk	sdc_read	79029	disk_rw_sectors
1786180200000	host001	disk	sda_write	324663	disk_rw_sectors
1786180500000	host003	disk	sdd_write	263455	disk_rw_sectors
1786180800000	host003	disk	sde_write	20674	disk_rw_sectors
1786181100000	host003	disk	sdd_avgrq	592.06	disk_other_metric
1786181400000	host010	disk	sdc_rqm	81.38	disk_rqm_per_sec
1786181700000	host017	disk	sdd_rqm	278.03	disk_rqm_per_sec
1786182000000	host017	disk	sde_rqm	289.20	disk_rqm_per_sec
1786182300000	host014	disk	sde_avgrq	809.57	disk_other_metric
1786182600000	host006	disk	sdc_write	61350	disk_rw_sectors
1786182900000	host019	disk	sdb_read	354471	disk_rw_sectors
1786183200000	host019	disk	sdc_rqm	256.57	disk_rqm_per_sec
1786183500000	host003	disk	sdd_write	100764	disk_rw_sectors
1786183800000	host011	disk	sda_util	96.42	disk_util_percent
1786184100000	host007	disk	sdb_read	231876	disk_rw_sectors
1786184400000	host005	disk	sde_write	398655	disk_rw_sectors
1786184700000	host014	disk	sda_util	48.91	disk_util_percent
1786185000000	host010	disk	sde_rqm	455.64	disk_rqm_per_sec
1786185300000	host003	disk	sda_rqm	429.13	disk_rqm_per_sec
1786185600000	host007	disk	sda_read	324209	disk_rw_sectors
1786185900000	host004	disk	sdc_svctm	39.68	disk_latency_ms
1786186200000	host016	disk	sdd_avgrq	35.76	disk_other_metric
1786186500000	host001	disk	sdc_read	125398	disk_rw_sectors
1786186800000	host007	disk	sda_write	12019	disk_rw_sectors
1786187100000	host008	disk	sdc_avgrq	952.69	disk_other_metric
1786187400000	host009	disk	sdd_await	21.55	disk_latency_ms
1786187700000	host016	disk	sde_rqm	128.05	disk_rqm_per_sec
1786188000000	host017	disk	sda_svctm	38.52	disk_latency_ms
1786188300000	host012	disk	sdd_rqm	413.19	disk_rqm_per_sec
1786188600000	host016	disk	sde_util	34.68	disk_util_percent
1786188900000	host005	disk	sdc_await	35.40	disk_latency_ms
1786189200000	host015	disk	sde_read	118538	disk_rw_sectors
1786189500000	host003	disk	sde_await	37.82	disk_latency_ms
1786189800000	host007	disk	sdc_read	206765	disk_rw_sectors
1786190100000	host001	disk	sdc_write	347150	disk_rw_sectors
1786190400000	host016	disk	sdc_svctm	36.43	disk_latency_ms
1786190700000	host003	disk	sdd_rqm	157.73	disk_rqm_per_sec
1786191000000	host015	disk	sdb_rqm	477.05	disk_rqm_per_sec
1786191300000	host019	disk	sde_await	43.00	disk_latency_ms
1786191600000	host007	disk	sdd_rqm	212.26	disk_rqm_per_sec
1786191900000	host015	disk	sdb_rqm	6.83	disk_rqm_per_sec
1786192200000	host020	disk	sdc_avgrq	402.59	disk_other_metric
1786192500000	host020	disk	sda_util	39.72	disk_util_percent
1786192800000	host020	disk	sda_avgrq	861.30	disk_other_metric
1786193100000	host005	disk	sda_avgrq	218.20	disk_other_metric
1786193400000	host015	disk	sdd_rqm	14.64	disk_rqm_per_sec
1786193700000	host004	disk	sda_await	26.19	disk_latency_ms
1786194000000	host001	disk	sdb_rqm	290.00	disk_rqm_per_sec
1786194300000	host003	disk	sdc_avgrq	655.96	disk_other_metric
1786194600000	host018	disk	sdb_util	19.79	disk_util_percent
1786194900000	host006	disk	sdd_write	156366	disk_rw_sectors
1786195200000	host007	disk	sdb_rqm	399.54	disk_rqm_per_sec
